@context;@type;name;startDate;endDate;url;location;performer;description;image;eventAttendanceMode;eventStatus;offers;organizer
http://schema.org;MusicEvent;Nils Frahm @ The Music Center at Strathmore;2025-05-08T20:00:00;2025-05-08;https://www.bandsintown.com/e/1032612347-nils-frahm-at-the-music-center-at-strathmore?came_from=209;{'@type': 'Place', 'name': 'The Music Center at Strathmore', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'MD', 'addressLocality': 'North Bethesda', 'streetAddress': '5301 Tuckerman Ln', 'postalCode': '20852'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 39.0314872, 'longitude': -77.1032704}};{'@type': 'PerformingGroup', 'name': 'Nils Frahm'};Nils Frahm;https://photos.bandsintown.com/thumb/17476228.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1032612347-nils-frahm-at-the-music-center-at-strathmore?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-31T08:58:48Z'};{'@type': 'Organization', 'name': 'Nils Frahm', 'url': 'https://www.bandsintown.com/a/428518-nils-frahm?came_from=209'}
http://schema.org;MusicEvent;Arca @ Mana Wynwood Convention Center;2024-10-18T15:00:00;2024-10-18;https://www.bandsintown.com/e/1031744309-arca-at-mana-wynwood-convention-center?came_from=209;{'@type': 'Place', 'name': 'Mana Wynwood Convention Center', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'FL', 'addressLocality': 'Miami', 'streetAddress': '318 NW 23rd St', 'postalCode': '33127'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 25.7983333, 'longitude': -80.2019444}};{'@type': 'PerformingGroup', 'name': 'Arca'};Arca;https://photos.bandsintown.com/thumb/15576417.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1031744309-arca-at-mana-wynwood-convention-center?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-27T03:34:33Z'};{'@type': 'Organization', 'name': 'Arca', 'url': 'https://www.bandsintown.com/a/96639-arca?came_from=209'}
http://schema.org;MusicEvent;Arca @ Mana Wynwood Convention Center;2024-10-19T15:00:00;2024-10-19;https://www.bandsintown.com/e/1033219726-arca-at-mana-wynwood-convention-center?came_from=209;{'@type': 'Place', 'name': 'Mana Wynwood Convention Center', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'FL', 'addressLocality': 'Miami', 'streetAddress': '318 NW 23rd St', 'postalCode': '33127'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 25.7983333, 'longitude': -80.2019444}};{'@type': 'PerformingGroup', 'name': 'Arca'};Arca;https://photos.bandsintown.com/thumb/15576417.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1033219726-arca-at-mana-wynwood-convention-center?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-10-09T07:37:22Z'};{'@type': 'Organization', 'name': 'Arca', 'url': 'https://www.bandsintown.com/a/96639-arca?came_from=209'}
http://schema.org;MusicEvent;Arca @ Lingotto Fiere Torino;2024-10-31T18:00:00;2024-10-31;https://www.bandsintown.com/e/1031636130-arca-at-lingotto-fiere-torino?came_from=209;{'@type': 'Place', 'name': 'Lingotto Fiere Torino', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Italy', 'addressRegion': '', 'addressLocality': 'Torino', 'streetAddress': 'Via Nizza', 'postalCode': '10126'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 45.0288779, 'longitude': 7.663663600000001}};{'@type': 'PerformingGroup', 'name': 'Arca'};Arca;https://photos.bandsintown.com/thumb/15576417.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1031636130-arca-at-lingotto-fiere-torino?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-16T14:39:42Z'};{'@type': 'Organization', 'name': 'Arca', 'url': 'https://www.bandsintown.com/a/96639-arca?came_from=209'}
http://schema.org;MusicEvent;Arca @ Lingotto Fiere Torino;2024-11-01T17:30:00;2024-11-01;https://www.bandsintown.com/e/1031636008-arca-at-lingotto-fiere-torino?came_from=209;{'@type': 'Place', 'name': 'Lingotto Fiere Torino', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Italy', 'addressRegion': '', 'addressLocality': 'Torino', 'streetAddress': 'Via Nizza', 'postalCode': '10126'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 45.0288779, 'longitude': 7.663663600000001}};{'@type': 'PerformingGroup', 'name': 'Arca'};Arca;https://photos.bandsintown.com/thumb/15576417.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1031636008-arca-at-lingotto-fiere-torino?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-16T14:39:42Z'};{'@type': 'Organization', 'name': 'Arca', 'url': 'https://www.bandsintown.com/a/96639-arca?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Palladium;2024-10-16T19:00:00;2024-10-16;https://www.bandsintown.com/e/105447725-opeth-at-palladium?came_from=209;{'@type': 'Place', 'name': 'Palladium', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'MA', 'addressLocality': 'Worcester', 'streetAddress': '261 Main St', 'postalCode': '01608'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 42.266725, 'longitude': -71.80065560000001}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447725-opeth-at-palladium?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Kings Theatre;2024-10-18T19:00:00;2024-10-18;https://www.bandsintown.com/e/105447726-opeth-at-kings-theatre?came_from=209;{'@type': 'Place', 'name': 'Kings Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NY', 'addressLocality': 'Brooklyn', 'streetAddress': '1027 Flatbush Ave', 'postalCode': '11226'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.6459919, 'longitude': -73.9572931}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447726-opeth-at-kings-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:54Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Stage AE;2024-10-19T19:00:00;2024-10-19;https://www.bandsintown.com/e/105447728-opeth-at-stage-ae?came_from=209;{'@type': 'Place', 'name': 'Stage AE', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'PA', 'addressLocality': 'Pittsburgh', 'streetAddress': '400 N Shore Dr', 'postalCode': '15212'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.4461361, 'longitude': -80.0122828}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447728-opeth-at-stage-ae?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:50Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Warner Theatre;2024-10-20T19:00:00;2024-10-20;https://www.bandsintown.com/e/105447733-opeth-at-warner-theatre?came_from=209;{'@type': 'Place', 'name': 'Warner Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'DC', 'addressLocality': 'Washington', 'streetAddress': '513 13th St NW', 'postalCode': '20002'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 38.896436, 'longitude': -77.028931}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447733-opeth-at-warner-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Tabernacle;2024-10-22T19:00:00;2024-10-22;https://www.bandsintown.com/e/105447755-opeth-at-tabernacle?came_from=209;{'@type': 'Place', 'name': 'Tabernacle', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'GA', 'addressLocality': 'Atlanta', 'streetAddress': '152 Luckie St NW', 'postalCode': '30303'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 33.7587418, 'longitude': -84.39139310000002}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447755-opeth-at-tabernacle?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:14:02Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Fillmore New Orleans;2024-10-23T19:00:00;2024-10-23;https://www.bandsintown.com/e/105447759-opeth-at-fillmore-new-orleans?came_from=209;{'@type': 'Place', 'name': 'Fillmore New Orleans', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'LA', 'addressLocality': 'New Orleans', 'streetAddress': '6 Canal St', 'postalCode': '70130'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 29.9500083, 'longitude': -90.0655364}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447759-opeth-at-fillmore-new-orleans?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Emo's Austin;2024-10-24T19:00:00;2024-10-24;https://www.bandsintown.com/e/105447760-opeth-at-emo's-austin?came_from=209;"{'@type': 'Place', 'name': ""Emo's Austin"", 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'TX', 'addressLocality': 'Austin', 'streetAddress': '2015 E Riverside Dr', 'postalCode': '78741'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 30.2395789, 'longitude': -97.7280066}}";{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;"{'@type': 'Offer', 'url': ""https://www.bandsintown.com/e/105447760-opeth-at-emo's-austin?came_from=209"", 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'}";{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Majestic Theatre;2024-10-25T19:00:00;2024-10-25;https://www.bandsintown.com/e/105447762-opeth-at-majestic-theatre?came_from=209;{'@type': 'Place', 'name': 'Majestic Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'TX', 'addressLocality': 'Dallas', 'streetAddress': '1925 Elm St', 'postalCode': '75201'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 32.7823255, 'longitude': -96.7955763}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447762-opeth-at-majestic-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Mission Ballroom;2024-10-27T19:00:00;2024-10-27;https://www.bandsintown.com/e/105447765-opeth-at-mission-ballroom?came_from=209;{'@type': 'Place', 'name': 'Mission Ballroom', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'CO', 'addressLocality': 'Denver', 'streetAddress': '4242 Wynkoop St,', 'postalCode': '80216'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 39.776204, 'longitude': -104.969168}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447765-opeth-at-mission-ballroom?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ The Van Buren;2024-10-29T19:00:00;2024-10-29;https://www.bandsintown.com/e/105447768-opeth-at-the-van-buren?came_from=209;{'@type': 'Place', 'name': 'The Van Buren', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'AZ', 'addressLocality': 'Phoenix', 'streetAddress': '401 W Van Buren St', 'postalCode': '85003'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 33.4512811, 'longitude': -112.0792443}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447768-opeth-at-the-van-buren?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:14:06Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ YouTube Theater;2024-10-30T19:00:00;2024-10-30;https://www.bandsintown.com/e/105447772-opeth-at-youtube-theater?came_from=209;{'@type': 'Place', 'name': 'YouTube Theater', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'CA', 'addressLocality': 'Los Angeles', 'streetAddress': '1011 Stadium Dr, Inglewood', 'postalCode': '90305'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 33.9515762, 'longitude': -118.3367462}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447772-opeth-at-youtube-theater?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:47Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ The Warfield;2024-10-31T19:00:00;2024-10-31;https://www.bandsintown.com/e/105447777-opeth-at-the-warfield?came_from=209;{'@type': 'Place', 'name': 'The Warfield', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'CA', 'addressLocality': 'San Francisco', 'streetAddress': '982 Market St', 'postalCode': '94102'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 37.7826737, 'longitude': -122.410428}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/16922523.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105447777-opeth-at-the-warfield?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-04-23T14:13:50Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Helsinki Ice Hall;2025-02-09T19:00:00;2025-02-09;https://www.bandsintown.com/e/105812005-opeth-at-helsinki-ice-hall?came_from=209;{'@type': 'Place', 'name': 'Helsinki Ice Hall', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Finland', 'addressRegion': '', 'addressLocality': 'Helsinki', 'streetAddress': 'Nordenskiöldinkatu 11-13', 'postalCode': '00250'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 60.1892751, 'longitude': 24.922511499999928}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/17805002.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105812005-opeth-at-helsinki-ice-hall?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-02T10:05:11Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
http://schema.org;MusicEvent;Opeth @ Cirkus;2025-02-11T19:00:00;2025-02-11;https://www.bandsintown.com/e/105812009-opeth-at-cirkus?came_from=209;{'@type': 'Place', 'name': 'Cirkus', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Sweden', 'addressRegion': '', 'addressLocality': 'Stockholm', 'streetAddress': 'Djurgårdsslätten 43-45', 'postalCode': '115 21'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 59.32462690000001, 'longitude': 18.0995865}};{'@type': 'PerformingGroup', 'name': 'Opeth'};Opeth;https://photos.bandsintown.com/thumb/17805002.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105812009-opeth-at-cirkus?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-02T10:06:02Z'};{'@type': 'Organization', 'name': 'Opeth', 'url': 'https://www.bandsintown.com/a/687-opeth?came_from=209'}
